
=== PEPE ===
2025-02-01 → 👍 732  👎 585  📊 1317  👍比: 55.58%  👎比: 44.42%  多數: up | 真實: down ❌
2014-02-09 → 👍 315  👎 291  📊 606  👍比: 51.98%  👎比: 48.02%  多數: up | 真實: up ✅
2014-02-10 → 👍 302  👎 280  📊 582  👍比: 51.89%  👎比: 48.11%  多數: up | 真實: up ✅
2014-02-11 → 👍 57  👎 46  📊 103  👍比: 55.34%  👎比: 44.66%  多數: up | 真實: up ✅
2014-02-12 → 👍 40  👎 44  📊 84  👍比: 47.62%  👎比: 52.38%  多數: down | 真實: down ✅
2014-02-13 → 👍 18  👎 25  📊 43  👍比: 41.86%  👎比: 58.14%  多數: down | 真實: up ❌
2014-02-14 → 👍 50  👎 47  📊 97  👍比: 51.55%  👎比: 48.45%  多數: up | 真實: up ✅
2014-02-15 → 👍 251  👎 252  📊 503  👍比: 49.90%  👎比: 50.10%  多數: down | 真實: down ✅
2014-02-17 → 👍 517  👎 430  📊 947  👍比: 54.59%  👎比: 45.41%  多數: up | 真實: up ✅
2014-02-18 → 👍 193  👎 443  📊 636  👍比: 30.35%  👎比: 69.65%  多數: down | 真實: down ✅
2014-02-19 → 👍 343  👎 310  📊 653  👍比: 52.53%  👎比: 47.47%  多數: up | 真實: down ❌
2014-02-20 → 👍 264  👎 243  📊 507  👍比: 52.07%  👎比: 47.93%  多數: up | 真實: up ✅
2014-02-21 → 👍 383  👎 317  📊 700  👍比: 54.71%  👎比: 45.29%  多數: up | 真實: down ❌
2014-02-22 → 👍 289  👎 256  📊 545  👍比: 53.03%  👎比: 46.97%  多數: up | 真實: up ✅
2014-02-23 → 👍 274  👎 229  📊 503  👍比: 54.47%  👎比: 45.53%  多數: up | 真實: up ✅
2014-02-24 → 👍 365  👎 337  📊 702  👍比: 51.99%  👎比: 48.01%  多數: up | 真實: up ✅
2014-02-25 → 👍 414  👎 352  📊 766  👍比: 54.05%  👎比: 45.95%  多數: up | 真實: up ✅
2014-02-26 → 👍 519  👎 436  📊 955  👍比: 54.35%  👎比: 45.65%  多數: up | 真實: down ❌
2014-02-27 → 👍 379  👎 356  📊 735  👍比: 51.56%  👎比: 48.44%  多數: up | 真實: down ❌
2014-02-28 → 👍 318  👎 276  📊 594  👍比: 53.54%  👎比: 46.46%  多數: up | 真實: down ❌
2014-03-01 → 👍 530  👎 469  📊 999  👍比: 53.05%  👎比: 46.95%  多數: up | 真實: down ❌
2014-03-02 → 👍 255  👎 232  📊 487  👍比: 52.36%  👎比: 47.64%  多數: up | 真實: up ✅
2014-03-03 → 👍 307  👎 236  📊 543  👍比: 56.54%  👎比: 43.46%  多數: up | 真實: up ✅
2014-03-04 → 👍 155  👎 410  📊 565  👍比: 27.43%  👎比: 72.57%  多數: down | 真實: down ✅
2014-03-05 → 👍 288  👎 220  📊 508  👍比: 56.69%  👎比: 43.31%  多數: up | 真實: up ✅
2014-03-06 → 👍 224  👎 199  📊 423  👍比: 52.96%  👎比: 47.04%  多數: up | 真實: down ❌
2014-03-07 → 👍 279  👎 207  📊 486  👍比: 57.41%  👎比: 42.59%  多數: up | 真實: down ❌
2014-03-08 → 👍 180  👎 183  📊 363  👍比: 49.59%  👎比: 50.41%  多數: down | 真實: down ✅
2014-03-09 → 👍 195  👎 174  📊 369  👍比: 52.85%  👎比: 47.15%  多數: up | 真實: up ✅
2014-03-10 → 👍 334  👎 254  📊 588  👍比: 56.80%  👎比: 43.20%  多數: up | 真實: up ✅
2014-03-11 → 👍 157  👎 360  📊 517  👍比: 30.37%  👎比: 69.63%  多數: down | 真實: up ❌
2014-03-12 → 👍 302  👎 247  📊 549  👍比: 55.01%  👎比: 44.99%  多數: up | 真實: up ✅
2014-03-13 → 👍 316  👎 288  📊 604  👍比: 52.32%  👎比: 47.68%  多數: up | 真實: down ❌
2014-03-14 → 👍 293  👎 311  📊 604  👍比: 48.51%  👎比: 51.49%  多數: down | 真實: up ❌
2014-03-15 → 👍 270  👎 252  📊 522  👍比: 51.72%  👎比: 48.28%  多數: up | 真實: up ✅
2014-03-16 → 👍 429  👎 376  📊 805  👍比: 53.29%  👎比: 46.71%  多數: up | 真實: down ❌
2014-03-17 → 👍 449  👎 441  📊 890  👍比: 50.45%  👎比: 49.55%  多數: up | 真實: down ❌
2014-03-18 → 👍 470  👎 444  📊 914  👍比: 51.42%  👎比: 48.58%  多數: up | 真實: up ✅
2014-03-19 → 👍 509  👎 462  📊 971  👍比: 52.42%  👎比: 47.58%  多數: up | 真實: up ✅
2014-03-20 → 👍 473  👎 454  📊 927  👍比: 51.02%  👎比: 48.98%  多數: up | 真實: up ✅
2014-03-21 → 👍 155  👎 533  📊 688  👍比: 22.53%  👎比: 77.47%  多數: down | 真實: down ✅
2014-03-22 → 👍 364  👎 346  📊 710  👍比: 51.27%  👎比: 48.73%  多數: up | 真實: down ❌
2014-03-23 → 👍 183  👎 139  📊 322  👍比: 56.83%  👎比: 43.17%  多數: up | 真實: up ✅
2014-03-24 → 👍 142  👎 552  📊 694  👍比: 20.46%  👎比: 79.54%  多數: down | 真實: down ✅
2014-03-25 → 👍 642  👎 579  📊 1221  👍比: 52.58%  👎比: 47.42%  多數: up | 真實: down ❌
2014-03-26 → 👍 947  👎 875  📊 1822  👍比: 51.98%  👎比: 48.02%  多數: up | 真實: up ✅
2014-03-27 → 👍 923  👎 783  📊 1706  👍比: 54.10%  👎比: 45.90%  多數: up | 真實: down ❌
2014-03-28 → 👍 541  👎 449  📊 990  👍比: 54.65%  👎比: 45.35%  多數: up | 真實: down ❌
2014-03-29 → 👍 249  👎 502  📊 751  👍比: 33.16%  👎比: 66.84%  多數: down | 真實: down ✅
2014-03-30 → 👍 386  👎 325  📊 711  👍比: 54.29%  👎比: 45.71%  多數: up | 真實: down ❌
2014-03-31 → 👍 507  👎 446  📊 953  👍比: 53.20%  👎比: 46.80%  多數: up | 真實: up ✅
2014-04-01 → 👍 515  👎 431  📊 946  👍比: 54.44%  👎比: 45.56%  多數: up | 真實: down ❌
2014-04-02 → 👍 378  👎 356  📊 734  👍比: 51.50%  👎比: 48.50%  多數: up | 真實: down ❌
2014-04-03 → 👍 556  👎 481  📊 1037  👍比: 53.62%  👎比: 46.38%  多數: up | 真實: down ❌
2014-04-04 → 👍 471  👎 415  📊 886  👍比: 53.16%  👎比: 46.84%  多數: up | 真實: down ❌
2014-04-05 → 👍 370  👎 365  📊 735  👍比: 50.34%  👎比: 49.66%  多數: up | 真實: up ✅
2014-04-06 → 👍 344  👎 329  📊 673  👍比: 51.11%  👎比: 48.89%  多數: up | 真實: up ✅
2014-04-07 → 👍 255  👎 660  📊 915  👍比: 27.87%  👎比: 72.13%  多數: down | 真實: down ✅
2014-04-08 → 👍 240  👎 779  📊 1019  👍比: 23.55%  👎比: 76.45%  多數: down | 真實: down ✅
2014-04-09 → 👍 572  👎 504  📊 1076  👍比: 53.16%  👎比: 46.84%  多數: up | 真實: down ❌
2014-04-10 → 👍 450  👎 387  📊 837  👍比: 53.76%  👎比: 46.24%  多數: up | 真實: down ❌
2014-04-11 → 👍 219  👎 370  📊 589  👍比: 37.18%  👎比: 62.82%  多數: down | 真實: down ✅
2014-04-12 → 👍 208  👎 199  📊 407  👍比: 51.11%  👎比: 48.89%  多數: up | 真實: down ❌
2014-04-13 → 👍 207  👎 194  📊 401  👍比: 51.62%  👎比: 48.38%  多數: up | 真實: down ❌
2014-04-14 → 👍 262  👎 257  📊 519  👍比: 50.48%  👎比: 49.52%  多數: up | 真實: up ✅
2014-04-15 → 👍 278  👎 238  📊 516  👍比: 53.88%  👎比: 46.12%  多數: up | 真實: down ❌
2014-04-16 → 👍 335  👎 307  📊 642  👍比: 52.18%  👎比: 47.82%  多數: up | 真實: up ✅
2014-04-17 → 👍 151  👎 329  📊 480  👍比: 31.46%  👎比: 68.54%  多數: down | 真實: up ❌
2014-04-18 → 👍 249  👎 244  📊 493  👍比: 50.51%  👎比: 49.49%  多數: up | 真實: down ❌
2014-04-19 → 👍 171  👎 114  📊 285  👍比: 60.00%  👎比: 40.00%  多數: up | 真實: down ❌
2014-04-21 → 👍 143  👎 125  📊 268  👍比: 53.36%  👎比: 46.64%  多數: up | 真實: up ✅
2014-04-22 → 👍 90  👎 74  📊 164  👍比: 54.88%  👎比: 45.12%  多數: up | 真實: down ❌
2014-04-23 → 👍 128  👎 107  📊 235  👍比: 54.47%  👎比: 45.53%  多數: up | 真實: up ✅
2014-04-25 → 👍 45  👎 46  📊 91  👍比: 49.45%  👎比: 50.55%  多數: down | 真實: down ✅
2014-04-26 → 👍 71  👎 73  📊 144  👍比: 49.31%  👎比: 50.69%  多數: down | 真實: up ❌
2014-04-27 → 👍 4  👎 28  📊 32  👍比: 12.50%  👎比: 87.50%  多數: down | 真實: up ❌
2014-04-28 → 👍 235  👎 171  📊 406  👍比: 57.88%  👎比: 42.12%  多數: up | 真實: up ✅
2014-04-29 → 👍 39  👎 40  📊 79  👍比: 49.37%  👎比: 50.63%  多數: down | 真實: up ❌
2014-04-30 → 👍 40  👎 27  📊 67  👍比: 59.70%  👎比: 40.30%  多數: up | 真實: up ✅
2014-05-01 → 👍 293  👎 242  📊 535  👍比: 54.77%  👎比: 45.23%  多數: up | 真實: up ✅
2014-05-02 → 👍 283  👎 265  📊 548  👍比: 51.64%  👎比: 48.36%  多數: up | 真實: down ❌
2014-05-03 → 👍 10  👎 11  📊 21  👍比: 47.62%  👎比: 52.38%  多數: down | 真實: up ❌
2014-05-04 → 👍 287  👎 275  📊 562  👍比: 51.07%  👎比: 48.93%  多數: up | 真實: up ✅
2014-05-05 → 👍 108  👎 88  📊 196  👍比: 55.10%  👎比: 44.90%  多數: up | 真實: up ✅
2014-05-06 → 👍 53  👎 62  📊 115  👍比: 46.09%  👎比: 53.91%  多數: down | 真實: up ❌
2014-05-07 → 👍 7  👎 3  📊 10  👍比: 70.00%  👎比: 30.00%  多數: up | 真實: down ❌
2014-05-08 → 👍 13  👎 11  📊 24  👍比: 54.17%  👎比: 45.83%  多數: up | 真實: up ✅
2014-05-09 → 👍 91  👎 63  📊 154  👍比: 59.09%  👎比: 40.91%  多數: up | 真實: down ❌
2014-05-10 → 👍 120  👎 243  📊 363  👍比: 33.06%  👎比: 66.94%  多數: down | 真實: down ✅
2014-05-11 → 👍 97  👎 240  📊 337  👍比: 28.78%  👎比: 71.22%  多數: down | 真實: down ✅
2014-05-12 → 👍 364  👎 352  📊 716  👍比: 50.84%  👎比: 49.16%  多數: up | 真實: down ❌
2014-05-13 → 👍 302  👎 882  📊 1184  👍比: 25.51%  👎比: 74.49%  多數: down | 真實: down ✅
2014-05-14 → 👍 360  👎 330  📊 690  👍比: 52.17%  👎比: 47.83%  多數: up | 真實: up ✅
2014-05-15 → 👍 141  👎 119  📊 260  👍比: 54.23%  👎比: 45.77%  多數: up | 真實: down ❌
2014-05-16 → 👍 19  👎 15  📊 34  👍比: 55.88%  👎比: 44.12%  多數: up | 真實: down ❌
2014-05-17 → 👍 531  👎 852  📊 1383  👍比: 38.39%  👎比: 61.61%  多數: down | 真實: down ✅
2014-05-18 → 👍 234  👎 567  📊 801  👍比: 29.21%  👎比: 70.79%  多數: down | 真實: up ❌
2014-05-19 → 👍 165  👎 327  📊 492  👍比: 33.54%  👎比: 66.46%  多數: down | 真實: up ❌
2014-05-20 → 👍 260  👎 200  📊 460  👍比: 56.52%  👎比: 43.48%  多數: up | 真實: up ✅
2014-05-21 → 👍 261  👎 228  📊 489  👍比: 53.37%  👎比: 46.63%  多數: up | 真實: down ❌
2014-05-22 → 👍 250  👎 244  📊 494  👍比: 50.61%  👎比: 49.39%  多數: up | 真實: up ✅
2014-05-23 → 👍 207  👎 193  📊 400  👍比: 51.75%  👎比: 48.25%  多數: up | 真實: down ❌
2014-05-24 → 👍 70  👎 211  📊 281  👍比: 24.91%  👎比: 75.09%  多數: down | 真實: down ✅
2014-05-25 → 👍 215  👎 178  📊 393  👍比: 54.71%  👎比: 45.29%  多數: up | 真實: up ✅
2014-05-26 → 👍 172  👎 166  📊 338  👍比: 50.89%  👎比: 49.11%  多數: up | 真實: up ✅
2014-05-27 → 👍 97  👎 251  📊 348  👍比: 27.87%  👎比: 72.13%  多數: down | 真實: up ❌
2014-05-28 → 👍 89  👎 233  📊 322  👍比: 27.64%  👎比: 72.36%  多數: down | 真實: down ✅
2014-05-29 → 👍 159  👎 130  📊 289  👍比: 55.02%  👎比: 44.98%  多數: up | 真實: down ❌
2014-05-30 → 👍 205  👎 164  📊 369  👍比: 55.56%  👎比: 44.44%  多數: up | 真實: up ✅
2014-05-31 → 👍 156  👎 149  📊 305  👍比: 51.15%  👎比: 48.85%  多數: up | 真實: down ❌
2014-07-01 → 👍 286  👎 273  📊 559  👍比: 51.16%  👎比: 48.84%  多數: up | 真實: up ✅
2014-07-02 → 👍 38  👎 35  📊 73  👍比: 52.05%  👎比: 47.95%  多數: up | 真實: up ✅
2014-07-03 → 👍 256  👎 224  📊 480  👍比: 53.33%  👎比: 46.67%  多數: up | 真實: down ❌
2014-07-04 → 👍 255  👎 181  📊 436  👍比: 58.49%  👎比: 41.51%  多數: up | 真實: up ✅
2014-07-05 → 👍 199  👎 176  📊 375  👍比: 53.07%  👎比: 46.93%  多數: up | 真實: down ❌
2014-07-06 → 👍 106  👎 202  📊 308  👍比: 34.42%  👎比: 65.58%  多數: down | 真實: up ❌
2014-07-07 → 👍 267  👎 198  📊 465  👍比: 57.42%  👎比: 42.58%  多數: up | 真實: down ❌
2014-07-08 → 👍 227  👎 187  📊 414  👍比: 54.83%  👎比: 45.17%  多數: up | 真實: down ❌
2014-07-09 → 👍 203  👎 195  📊 398  👍比: 51.01%  👎比: 48.99%  多數: up | 真實: down ❌
2014-07-10 → 👍 140  👎 193  📊 333  👍比: 42.04%  👎比: 57.96%  多數: down | 真實: down ✅
2014-07-11 → 👍 179  👎 152  📊 331  👍比: 54.08%  👎比: 45.92%  多數: up | 真實: down ❌
2014-07-12 → 👍 166  👎 153  📊 319  👍比: 52.04%  👎比: 47.96%  多數: up | 真實: down ❌
2014-07-13 → 👍 120  👎 116  📊 236  👍比: 50.85%  👎比: 49.15%  多數: up | 真實: down ❌
2014-07-14 → 👍 234  👎 197  📊 431  👍比: 54.29%  👎比: 45.71%  多數: up | 真實: down ❌
2014-07-15 → 👍 234  👎 266  📊 500  👍比: 46.80%  👎比: 53.20%  多數: down | 真實: up ❌
2014-07-16 → 👍 184  👎 184  📊 368  👍比: 50.00%  👎比: 50.00%  多數: up | 真實: down ❌
2014-07-17 → 👍 185  👎 203  📊 388  👍比: 47.68%  👎比: 52.32%  多數: down | 真實: down ✅
2014-07-18 → 👍 200  👎 148  📊 348  👍比: 57.47%  👎比: 42.53%  多數: up | 真實: down ❌
2014-07-19 → 👍 159  👎 141  📊 300  👍比: 53.00%  👎比: 47.00%  多數: up | 真實: up ✅
2014-07-20 → 👍 157  👎 136  📊 293  👍比: 53.58%  👎比: 46.42%  多數: up | 真實: down ❌
2014-07-21 → 👍 149  👎 139  📊 288  👍比: 51.74%  👎比: 48.26%  多數: up | 真實: up ✅
2014-07-22 → 👍 89  👎 219  📊 308  👍比: 28.90%  👎比: 71.10%  多數: down | 真實: down ✅
2014-07-23 → 👍 169  👎 163  📊 332  👍比: 50.90%  👎比: 49.10%  多數: up | 真實: down ❌
2014-07-24 → 👍 211  👎 140  📊 351  👍比: 60.11%  👎比: 39.89%  多數: up | 真實: down ❌
2014-07-25 → 👍 262  👎 241  📊 503  👍比: 52.09%  👎比: 47.91%  多數: up | 真實: up ✅
2014-07-26 → 👍 118  👎 189  📊 307  👍比: 38.44%  👎比: 61.56%  多數: down | 真實: down ✅
2014-07-27 → 👍 101  👎 78  📊 179  👍比: 56.42%  👎比: 43.58%  多數: up | 真實: down ❌
2014-07-28 → 👍 138  👎 140  📊 278  👍比: 49.64%  👎比: 50.36%  多數: down | 真實: up ❌
2014-07-29 → 👍 166  👎 120  📊 286  👍比: 58.04%  👎比: 41.96%  多數: up | 真實: up ✅
2014-07-30 → 👍 163  👎 148  📊 311  👍比: 52.41%  👎比: 47.59%  多數: up | 真實: down ❌
2014-07-31 → 👍 125  👎 129  📊 254  👍比: 49.21%  👎比: 50.79%  多數: down | 真實: up ❌
2014-08-01 → 👍 137  👎 105  📊 242  👍比: 56.61%  👎比: 43.39%  多數: up | 真實: down ❌
2014-08-02 → 👍 51  👎 163  📊 214  👍比: 23.83%  👎比: 76.17%  多數: down | 真實: down ✅
2014-08-03 → 👍 147  👎 166  📊 313  👍比: 46.96%  👎比: 53.04%  多數: down | 真實: up ❌
2014-08-04 → 👍 239  👎 218  📊 457  👍比: 52.30%  👎比: 47.70%  多數: up | 真實: down ❌
2014-08-05 → 👍 112  👎 261  📊 373  👍比: 30.03%  👎比: 69.97%  多數: down | 真實: down ✅
2014-08-06 → 👍 96  👎 206  📊 302  👍比: 31.79%  👎比: 68.21%  多數: down | 真實: down ✅
2014-08-07 → 👍 158  👎 166  📊 324  👍比: 48.77%  👎比: 51.23%  多數: down | 真實: up ❌
2014-08-08 → 👍 151  👎 143  📊 294  👍比: 51.36%  👎比: 48.64%  多數: up | 真實: down ❌
2014-08-09 → 👍 119  👎 105  📊 224  👍比: 53.12%  👎比: 46.88%  多數: up | 真實: up ✅
2014-08-10 → 👍 132  👎 127  📊 259  👍比: 50.97%  👎比: 49.03%  多數: up | 真實: up ✅
2014-08-11 → 👍 197  👎 181  📊 378  👍比: 52.12%  👎比: 47.88%  多數: up | 真實: down ❌
2014-08-12 → 👍 153  👎 133  📊 286  👍比: 53.50%  👎比: 46.50%  多數: up | 真實: up ✅
2014-08-13 → 👍 182  👎 128  📊 310  👍比: 58.71%  👎比: 41.29%  多數: up | 真實: down ❌
2014-08-14 → 👍 200  👎 174  📊 374  👍比: 53.48%  👎比: 46.52%  多數: up | 真實: up ✅
2014-08-15 → 👍 135  👎 119  📊 254  👍比: 53.15%  👎比: 46.85%  多數: up | 真實: up ✅
2014-08-16 → 👍 120  👎 114  📊 234  👍比: 51.28%  👎比: 48.72%  多數: up | 真實: up ✅
2014-08-17 → 👍 113  👎 95  📊 208  👍比: 54.33%  👎比: 45.67%  多數: up | 真實: up ✅
2014-08-18 → 👍 157  👎 123  📊 280  👍比: 56.07%  👎比: 43.93%  多數: up | 真實: up ✅
2014-08-19 → 👍 209  👎 192  📊 401  👍比: 52.12%  👎比: 47.88%  多數: up | 真實: up ✅
2014-08-20 → 👍 172  👎 151  📊 323  👍比: 53.25%  👎比: 46.75%  多數: up | 真實: down ❌
2014-08-21 → 👍 85  👎 254  📊 339  👍比: 25.07%  👎比: 74.93%  多數: down | 真實: down ✅
2014-08-22 → 👍 241  👎 207  📊 448  👍比: 53.79%  👎比: 46.21%  多數: up | 真實: down ❌
2014-08-23 → 👍 158  👎 125  📊 283  👍比: 55.83%  👎比: 44.17%  多數: up | 真實: up ✅
2014-08-24 → 👍 126  👎 133  📊 259  👍比: 48.65%  👎比: 51.35%  多數: down | 真實: up ❌
2014-08-25 → 👍 184  👎 147  📊 331  👍比: 55.59%  👎比: 44.41%  多數: up | 真實: down ❌
2014-08-26 → 👍 199  👎 169  📊 368  👍比: 54.08%  👎比: 45.92%  多數: up | 真實: up ✅
2014-08-27 → 👍 160  👎 141  📊 301  👍比: 53.16%  👎比: 46.84%  多數: up | 真實: down ❌
2014-08-28 → 👍 139  👎 127  📊 266  👍比: 52.26%  👎比: 47.74%  多數: up | 真實: down ❌
2014-08-29 → 👍 137  👎 132  📊 269  👍比: 50.93%  👎比: 49.07%  多數: up | 真實: up ✅
2014-08-30 → 👍 102  👎 108  📊 210  👍比: 48.57%  👎比: 51.43%  多數: down | 真實: up ❌
2014-08-31 → 👍 164  👎 147  📊 311  👍比: 52.73%  👎比: 47.27%  多數: up | 真實: down ❌
2014-09-01 → 👍 206  👎 208  📊 414  👍比: 49.76%  👎比: 50.24%  多數: down | 真實: down ✅
2014-09-02 → 👍 85  👎 193  📊 278  👍比: 30.58%  👎比: 69.42%  多數: down | 真實: up ❌
2014-09-03 → 👍 157  👎 212  📊 369  👍比: 42.55%  👎比: 57.45%  多數: down | 真實: up ❌
2014-09-04 → 👍 432  👎 375  📊 807  👍比: 53.53%  👎比: 46.47%  多數: up | 真實: up ✅
2014-09-05 → 👍 233  👎 223  📊 456  👍比: 51.10%  👎比: 48.90%  多數: up | 真實: down ❌
2014-09-06 → 👍 232  👎 184  📊 416  👍比: 55.77%  👎比: 44.23%  多數: up | 真實: up ✅
2014-09-07 → 👍 176  👎 158  📊 334  👍比: 52.69%  👎比: 47.31%  多數: up | 真實: down ❌
2014-09-08 → 👍 99  👎 224  📊 323  👍比: 30.65%  👎比: 69.35%  多數: down | 真實: up ❌
2014-09-09 → 👍 153  👎 149  📊 302  👍比: 50.66%  👎比: 49.34%  多數: up | 真實: down ❌
