
=== PEPE ===
2025-02-01 → 👍 1048  👎 269  📊 1317  👍比: 79.57%  👎比: 20.43%  多數: up | 真實: down ❌
2014-02-10 → 👍 425  👎 157  📊 582  👍比: 73.02%  👎比: 26.98%  多數: up | 真實: up ✅
2014-02-11 → 👍 81  👎 22  📊 103  👍比: 78.64%  👎比: 21.36%  多數: up | 真實: up ✅
2014-02-12 → 👍 69  👎 15  📊 84  👍比: 82.14%  👎比: 17.86%  多數: up | 真實: down ❌
2014-02-13 → 👍 37  👎 6  📊 43  👍比: 86.05%  👎比: 13.95%  多數: up | 真實: up ✅
2014-02-14 → 👍 78  👎 19  📊 97  👍比: 80.41%  👎比: 19.59%  多數: up | 真實: up ✅
2014-02-15 → 👍 398  👎 105  📊 503  👍比: 79.13%  👎比: 20.87%  多數: up | 真實: down ❌
2014-02-17 → 👍 771  👎 176  📊 947  👍比: 81.41%  👎比: 18.59%  多數: up | 真實: up ✅
2014-02-18 → 👍 609  👎 27  📊 636  👍比: 95.75%  👎比: 4.25%  多數: up | 真實: down ❌
2014-02-19 → 👍 510  👎 143  📊 653  👍比: 78.10%  👎比: 21.90%  多數: up | 真實: down ❌
2014-02-20 → 👍 399  👎 108  📊 507  👍比: 78.70%  👎比: 21.30%  多數: up | 真實: up ✅
2014-02-21 → 👍 556  👎 144  📊 700  👍比: 79.43%  👎比: 20.57%  多數: up | 真實: down ❌
2014-02-22 → 👍 433  👎 112  📊 545  👍比: 79.45%  👎比: 20.55%  多數: up | 真實: up ✅
2014-02-23 → 👍 419  👎 84  📊 503  👍比: 83.30%  👎比: 16.70%  多數: up | 真實: up ✅
2014-02-24 → 👍 539  👎 163  📊 702  👍比: 76.78%  👎比: 23.22%  多數: up | 真實: up ✅
2014-02-25 → 👍 602  👎 164  📊 766  👍比: 78.59%  👎比: 21.41%  多數: up | 真實: up ✅
2014-02-26 → 👍 749  👎 206  📊 955  👍比: 78.43%  👎比: 21.57%  多數: up | 真實: down ❌
2014-02-27 → 👍 575  👎 160  📊 735  👍比: 78.23%  👎比: 21.77%  多數: up | 真實: down ❌
2014-02-28 → 👍 495  👎 99  📊 594  👍比: 83.33%  👎比: 16.67%  多數: up | 真實: down ❌
2014-03-01 → 👍 797  👎 202  📊 999  👍比: 79.78%  👎比: 20.22%  多數: up | 真實: down ❌
2014-03-02 → 👍 380  👎 107  📊 487  👍比: 78.03%  👎比: 21.97%  多數: up | 真實: up ✅
2014-03-03 → 👍 433  👎 110  📊 543  👍比: 79.74%  👎比: 20.26%  多數: up | 真實: up ✅
2014-03-04 → 👍 533  👎 32  📊 565  👍比: 94.34%  👎比: 5.66%  多數: up | 真實: down ❌
2014-03-05 → 👍 397  👎 111  📊 508  👍比: 78.15%  👎比: 21.85%  多數: up | 真實: up ✅
2014-03-06 → 👍 341  👎 82  📊 423  👍比: 80.61%  👎比: 19.39%  多數: up | 真實: down ❌
2014-03-07 → 👍 386  👎 100  📊 486  👍比: 79.42%  👎比: 20.58%  多數: up | 真實: down ❌
2014-03-08 → 👍 289  👎 74  📊 363  👍比: 79.61%  👎比: 20.39%  多數: up | 真實: down ❌
2014-03-09 → 👍 294  👎 75  📊 369  👍比: 79.67%  👎比: 20.33%  多數: up | 真實: up ✅
2014-03-10 → 👍 462  👎 126  📊 588  👍比: 78.57%  👎比: 21.43%  多數: up | 真實: up ✅
2014-03-11 → 👍 485  👎 32  📊 517  👍比: 93.81%  👎比: 6.19%  多數: up | 真實: up ✅
2014-03-12 → 👍 434  👎 115  📊 549  👍比: 79.05%  👎比: 20.95%  多數: up | 真實: up ✅
2014-03-13 → 👍 483  👎 121  📊 604  👍比: 79.97%  👎比: 20.03%  多數: up | 真實: down ❌
2014-03-14 → 👍 482  👎 122  📊 604  👍比: 79.80%  👎比: 20.20%  多數: up | 真實: up ✅
2014-03-15 → 👍 405  👎 117  📊 522  👍比: 77.59%  👎比: 22.41%  多數: up | 真實: up ✅
2014-03-16 → 👍 624  👎 181  📊 805  👍比: 77.52%  👎比: 22.48%  多數: up | 真實: down ❌
2014-03-17 → 👍 697  👎 193  📊 890  👍比: 78.31%  👎比: 21.69%  多數: up | 真實: down ❌
2014-03-18 → 👍 724  👎 190  📊 914  👍比: 79.21%  👎比: 20.79%  多數: up | 真實: up ✅
2014-03-19 → 👍 770  👎 201  📊 971  👍比: 79.30%  👎比: 20.70%  多數: up | 真實: up ✅
2014-03-20 → 👍 729  👎 198  📊 927  👍比: 78.64%  👎比: 21.36%  多數: up | 真實: up ✅
2014-03-21 → 👍 663  👎 25  📊 688  👍比: 96.37%  👎比: 3.63%  多數: up | 真實: down ❌
2014-03-22 → 👍 543  👎 167  📊 710  👍比: 76.48%  👎比: 23.52%  多數: up | 真實: down ❌
2014-03-23 → 👍 259  👎 63  📊 322  👍比: 80.43%  👎比: 19.57%  多數: up | 真實: up ✅
2014-03-24 → 👍 677  👎 17  📊 694  👍比: 97.55%  👎比: 2.45%  多數: up | 真實: down ❌
2014-03-25 → 👍 979  👎 242  📊 1221  👍比: 80.18%  👎比: 19.82%  多數: up | 真實: down ❌
2014-03-26 → 👍 1460  👎 362  📊 1822  👍比: 80.13%  👎比: 19.87%  多數: up | 真實: up ✅
2014-03-27 → 👍 1346  👎 360  📊 1706  👍比: 78.90%  👎比: 21.10%  多數: up | 真實: down ❌
2014-03-28 → 👍 775  👎 215  📊 990  👍比: 78.28%  👎比: 21.72%  多數: up | 真實: down ❌
2014-03-29 → 👍 725  👎 26  📊 751  👍比: 96.54%  👎比: 3.46%  多數: up | 真實: down ❌
2014-03-30 → 👍 563  👎 148  📊 711  👍比: 79.18%  👎比: 20.82%  多數: up | 真實: down ❌
2014-03-31 → 👍 751  👎 202  📊 953  👍比: 78.80%  👎比: 21.20%  多數: up | 真實: up ✅
2014-04-01 → 👍 743  👎 203  📊 946  👍比: 78.54%  👎比: 21.46%  多數: up | 真實: down ❌
2014-04-02 → 👍 581  👎 153  📊 734  👍比: 79.16%  👎比: 20.84%  多數: up | 真實: down ❌
2014-04-03 → 👍 822  👎 215  📊 1037  👍比: 79.27%  👎比: 20.73%  多數: up | 真實: down ❌
2014-04-04 → 👍 688  👎 198  📊 886  👍比: 77.65%  👎比: 22.35%  多數: up | 真實: down ❌
2014-04-05 → 👍 575  👎 160  📊 735  👍比: 78.23%  👎比: 21.77%  多數: up | 真實: up ✅
2014-04-06 → 👍 531  👎 142  📊 673  👍比: 78.90%  👎比: 21.10%  多數: up | 真實: up ✅
2014-04-07 → 👍 887  👎 28  📊 915  👍比: 96.94%  👎比: 3.06%  多數: up | 真實: down ❌
2014-04-08 → 👍 991  👎 28  📊 1019  👍比: 97.25%  👎比: 2.75%  多數: up | 真實: down ❌
2014-04-09 → 👍 871  👎 205  📊 1076  👍比: 80.95%  👎比: 19.05%  多數: up | 真實: down ❌
2014-04-10 → 👍 652  👎 185  📊 837  👍比: 77.90%  👎比: 22.10%  多數: up | 真實: down ❌
2014-04-11 → 👍 562  👎 27  📊 589  👍比: 95.42%  👎比: 4.58%  多數: up | 真實: down ❌
2014-04-12 → 👍 324  👎 83  📊 407  👍比: 79.61%  👎比: 20.39%  多數: up | 真實: down ❌
2014-04-13 → 👍 316  👎 85  📊 401  👍比: 78.80%  👎比: 21.20%  多數: up | 真實: down ❌
2014-04-14 → 👍 403  👎 116  📊 519  👍比: 77.65%  👎比: 22.35%  多數: up | 真實: up ✅
2014-04-15 → 👍 413  👎 103  📊 516  👍比: 80.04%  👎比: 19.96%  多數: up | 真實: down ❌
2014-04-16 → 👍 496  👎 146  📊 642  👍比: 77.26%  👎比: 22.74%  多數: up | 真實: up ✅
2014-04-17 → 👍 450  👎 30  📊 480  👍比: 93.75%  👎比: 6.25%  多數: up | 真實: up ✅
2014-04-18 → 👍 401  👎 92  📊 493  👍比: 81.34%  👎比: 18.66%  多數: up | 真實: down ❌
2014-04-19 → 👍 227  👎 58  📊 285  👍比: 79.65%  👎比: 20.35%  多數: up | 真實: down ❌
2014-04-21 → 👍 220  👎 48  📊 268  👍比: 82.09%  👎比: 17.91%  多數: up | 真實: up ✅
2014-04-22 → 👍 129  👎 35  📊 164  👍比: 78.66%  👎比: 21.34%  多數: up | 真實: down ❌
2014-04-23 → 👍 180  👎 55  📊 235  👍比: 76.60%  👎比: 23.40%  多數: up | 真實: up ✅
2014-04-25 → 👍 64  👎 27  📊 91  👍比: 70.33%  👎比: 29.67%  多數: up | 真實: down ❌
2014-04-26 → 👍 114  👎 30  📊 144  👍比: 79.17%  👎比: 20.83%  多數: up | 真實: up ✅
2014-04-27 → 👍 31  👎 1  📊 32  👍比: 96.88%  👎比: 3.12%  多數: up | 真實: up ✅
2014-04-28 → 👍 327  👎 79  📊 406  👍比: 80.54%  👎比: 19.46%  多數: up | 真實: up ✅
2014-04-29 → 👍 75  👎 4  📊 79  👍比: 94.94%  👎比: 5.06%  多數: up | 真實: up ✅
2014-04-30 → 👍 51  👎 16  📊 67  👍比: 76.12%  👎比: 23.88%  多數: up | 真實: up ✅
2014-05-01 → 👍 432  👎 103  📊 535  👍比: 80.75%  👎比: 19.25%  多數: up | 真實: up ✅
2014-05-02 → 👍 449  👎 99  📊 548  👍比: 81.93%  👎比: 18.07%  多數: up | 真實: down ❌
2014-05-03 → 👍 14  👎 7  📊 21  👍比: 66.67%  👎比: 33.33%  多數: up | 真實: up ✅
2014-05-04 → 👍 426  👎 136  📊 562  👍比: 75.80%  👎比: 24.20%  多數: up | 真實: up ✅
2014-05-05 → 👍 148  👎 48  📊 196  👍比: 75.51%  👎比: 24.49%  多數: up | 真實: up ✅
2014-05-06 → 👍 90  👎 25  📊 115  👍比: 78.26%  👎比: 21.74%  多數: up | 真實: up ✅
2014-05-07 → 👍 8  👎 2  📊 10  👍比: 80.00%  👎比: 20.00%  多數: up | 真實: down ❌
2014-05-08 → 👍 19  👎 5  📊 24  👍比: 79.17%  👎比: 20.83%  多數: up | 真實: up ✅
2014-05-09 → 👍 129  👎 25  📊 154  👍比: 83.77%  👎比: 16.23%  多數: up | 真實: down ❌
2014-05-10 → 👍 347  👎 16  📊 363  👍比: 95.59%  👎比: 4.41%  多數: up | 真實: down ❌
2014-05-11 → 👍 328  👎 9  📊 337  👍比: 97.33%  👎比: 2.67%  多數: up | 真實: down ❌
2014-05-12 → 👍 583  👎 133  📊 716  👍比: 81.42%  👎比: 18.58%  多數: up | 真實: down ❌
2014-05-13 → 👍 1128  👎 56  📊 1184  👍比: 95.27%  👎比: 4.73%  多數: up | 真實: down ❌
2014-05-14 → 👍 541  👎 149  📊 690  👍比: 78.41%  👎比: 21.59%  多數: up | 真實: up ✅
2014-05-15 → 👍 200  👎 60  📊 260  👍比: 76.92%  👎比: 23.08%  多數: up | 真實: down ❌
2014-05-16 → 👍 32  👎 2  📊 34  👍比: 94.12%  👎比: 5.88%  多數: up | 真實: down ❌
2014-05-17 → 👍 1303  👎 80  📊 1383  👍比: 94.22%  👎比: 5.78%  多數: up | 真實: down ❌
2014-05-18 → 👍 759  👎 42  📊 801  👍比: 94.76%  👎比: 5.24%  多數: up | 真實: up ✅
2014-05-19 → 👍 473  👎 19  📊 492  👍比: 96.14%  👎比: 3.86%  多數: up | 真實: up ✅
2014-05-20 → 👍 363  👎 97  📊 460  👍比: 78.91%  👎比: 21.09%  多數: up | 真實: up ✅
2014-05-21 → 👍 395  👎 94  📊 489  👍比: 80.78%  👎比: 19.22%  多數: up | 真實: down ❌
2014-05-22 → 👍 402  👎 92  📊 494  👍比: 81.38%  👎比: 18.62%  多數: up | 真實: up ✅
2014-05-23 → 👍 309  👎 91  📊 400  👍比: 77.25%  👎比: 22.75%  多數: up | 真實: down ❌
2014-05-24 → 👍 267  👎 14  📊 281  👍比: 95.02%  👎比: 4.98%  多數: up | 真實: down ❌
2014-05-25 → 👍 312  👎 81  📊 393  👍比: 79.39%  👎比: 20.61%  多數: up | 真實: up ✅
2014-05-26 → 👍 276  👎 62  📊 338  👍比: 81.66%  👎比: 18.34%  多數: up | 真實: up ✅
2014-05-27 → 👍 334  👎 14  📊 348  👍比: 95.98%  👎比: 4.02%  多數: up | 真實: up ✅
2014-05-28 → 👍 292  👎 30  📊 322  👍比: 90.68%  👎比: 9.32%  多數: up | 真實: down ❌
2014-05-29 → 👍 231  👎 58  📊 289  👍比: 79.93%  👎比: 20.07%  多數: up | 真實: down ❌
2014-05-30 → 👍 283  👎 86  📊 369  👍比: 76.69%  👎比: 23.31%  多數: up | 真實: up ✅
2014-05-31 → 👍 244  👎 61  📊 305  👍比: 80.00%  👎比: 20.00%  多數: up | 真實: down ❌
2014-07-01 → 👍 450  👎 109  📊 559  👍比: 80.50%  👎比: 19.50%  多數: up | 真實: up ✅
2014-07-02 → 👍 62  👎 11  📊 73  👍比: 84.93%  👎比: 15.07%  多數: up | 真實: up ✅
2014-07-03 → 👍 388  👎 92  📊 480  👍比: 80.83%  👎比: 19.17%  多數: up | 真實: down ❌
2014-07-04 → 👍 335  👎 101  📊 436  👍比: 76.83%  👎比: 23.17%  多數: up | 真實: up ✅
2014-07-05 → 👍 307  👎 68  📊 375  👍比: 81.87%  👎比: 18.13%  多數: up | 真實: down ❌
2014-07-06 → 👍 304  👎 4  📊 308  👍比: 98.70%  👎比: 1.30%  多數: up | 真實: up ✅
2014-07-07 → 👍 373  👎 92  📊 465  👍比: 80.22%  👎比: 19.78%  多數: up | 真實: down ❌
2014-07-08 → 👍 323  👎 91  📊 414  👍比: 78.02%  👎比: 21.98%  多數: up | 真實: down ❌
2014-07-09 → 👍 323  👎 75  📊 398  👍比: 81.16%  👎比: 18.84%  多數: up | 真實: down ❌
2014-07-10 → 👍 261  👎 72  📊 333  👍比: 78.38%  👎比: 21.62%  多數: up | 真實: down ❌
2014-07-11 → 👍 268  👎 63  📊 331  👍比: 80.97%  👎比: 19.03%  多數: up | 真實: down ❌
2014-07-12 → 👍 256  👎 63  📊 319  👍比: 80.25%  👎比: 19.75%  多數: up | 真實: down ❌
2014-07-13 → 👍 175  👎 61  📊 236  👍比: 74.15%  👎比: 25.85%  多數: up | 真實: down ❌
2014-07-14 → 👍 343  👎 88  📊 431  👍比: 79.58%  👎比: 20.42%  多數: up | 真實: down ❌
2014-07-15 → 👍 399  👎 101  📊 500  👍比: 79.80%  👎比: 20.20%  多數: up | 真實: up ✅
2014-07-16 → 👍 278  👎 90  📊 368  👍比: 75.54%  👎比: 24.46%  多數: up | 真實: down ❌
2014-07-17 → 👍 312  👎 76  📊 388  👍比: 80.41%  👎比: 19.59%  多數: up | 真實: down ❌
2014-07-18 → 👍 288  👎 60  📊 348  👍比: 82.76%  👎比: 17.24%  多數: up | 真實: down ❌
2014-07-19 → 👍 236  👎 64  📊 300  👍比: 78.67%  👎比: 21.33%  多數: up | 真實: up ✅
2014-07-20 → 👍 227  👎 66  📊 293  👍比: 77.47%  👎比: 22.53%  多數: up | 真實: down ❌
2014-07-21 → 👍 224  👎 64  📊 288  👍比: 77.78%  👎比: 22.22%  多數: up | 真實: up ✅
2014-07-22 → 👍 298  👎 10  📊 308  👍比: 96.75%  👎比: 3.25%  多數: up | 真實: down ❌
2014-07-23 → 👍 254  👎 78  📊 332  👍比: 76.51%  👎比: 23.49%  多數: up | 真實: down ❌
2014-07-24 → 👍 278  👎 73  📊 351  👍比: 79.20%  👎比: 20.80%  多數: up | 真實: down ❌
2014-07-25 → 👍 408  👎 95  📊 503  👍比: 81.11%  👎比: 18.89%  多數: up | 真實: up ✅
2014-07-26 → 👍 297  👎 10  📊 307  👍比: 96.74%  👎比: 3.26%  多數: up | 真實: down ❌
2014-07-27 → 👍 152  👎 27  📊 179  👍比: 84.92%  👎比: 15.08%  多數: up | 真實: down ❌
2014-07-28 → 👍 216  👎 62  📊 278  👍比: 77.70%  👎比: 22.30%  多數: up | 真實: up ✅
2014-07-29 → 👍 225  👎 61  📊 286  👍比: 78.67%  👎比: 21.33%  多數: up | 真實: up ✅
2014-07-30 → 👍 249  👎 62  📊 311  👍比: 80.06%  👎比: 19.94%  多數: up | 真實: down ❌
2014-07-31 → 👍 204  👎 50  📊 254  👍比: 80.31%  👎比: 19.69%  多數: up | 真實: up ✅
2014-08-01 → 👍 194  👎 48  📊 242  👍比: 80.17%  👎比: 19.83%  多數: up | 真實: down ❌
2014-08-02 → 👍 204  👎 10  📊 214  👍比: 95.33%  👎比: 4.67%  多數: up | 真實: down ❌
2014-08-03 → 👍 248  👎 65  📊 313  👍比: 79.23%  👎比: 20.77%  多數: up | 真實: up ✅
2014-08-04 → 👍 357  👎 100  📊 457  👍比: 78.12%  👎比: 21.88%  多數: up | 真實: down ❌
2014-08-05 → 👍 368  👎 5  📊 373  👍比: 98.66%  👎比: 1.34%  多數: up | 真實: down ❌
2014-08-06 → 👍 293  👎 9  📊 302  👍比: 97.02%  👎比: 2.98%  多數: up | 真實: down ❌
2014-08-07 → 👍 263  👎 61  📊 324  👍比: 81.17%  👎比: 18.83%  多數: up | 真實: up ✅
2014-08-08 → 👍 222  👎 72  📊 294  👍比: 75.51%  👎比: 24.49%  多數: up | 真實: down ❌
2014-08-09 → 👍 178  👎 46  📊 224  👍比: 79.46%  👎比: 20.54%  多數: up | 真實: up ✅
2014-08-10 → 👍 200  👎 59  📊 259  👍比: 77.22%  👎比: 22.78%  多數: up | 真實: up ✅
2014-08-11 → 👍 304  👎 74  📊 378  👍比: 80.42%  👎比: 19.58%  多數: up | 真實: down ❌
2014-08-12 → 👍 225  👎 61  📊 286  👍比: 78.67%  👎比: 21.33%  多數: up | 真實: up ✅
2014-08-13 → 👍 241  👎 69  📊 310  👍比: 77.74%  👎比: 22.26%  多數: up | 真實: down ❌
2014-08-14 → 👍 285  👎 89  📊 374  👍比: 76.20%  👎比: 23.80%  多數: up | 真實: up ✅
2014-08-15 → 👍 207  👎 47  📊 254  👍比: 81.50%  👎比: 18.50%  多數: up | 真實: up ✅
2014-08-16 → 👍 192  👎 42  📊 234  👍比: 82.05%  👎比: 17.95%  多數: up | 真實: up ✅
2014-08-17 → 👍 166  👎 42  📊 208  👍比: 79.81%  👎比: 20.19%  多數: up | 真實: up ✅
2014-08-18 → 👍 231  👎 49  📊 280  👍比: 82.50%  👎比: 17.50%  多數: up | 真實: up ✅
2014-08-19 → 👍 316  👎 85  📊 401  👍比: 78.80%  👎比: 21.20%  多數: up | 真實: up ✅
2014-08-20 → 👍 254  👎 69  📊 323  👍比: 78.64%  👎比: 21.36%  多數: up | 真實: down ❌
2014-08-21 → 👍 326  👎 13  📊 339  👍比: 96.17%  👎比: 3.83%  多數: up | 真實: down ❌
2014-08-22 → 👍 351  👎 97  📊 448  👍比: 78.35%  👎比: 21.65%  多數: up | 真實: down ❌
2014-08-23 → 👍 217  👎 66  📊 283  👍比: 76.68%  👎比: 23.32%  多數: up | 真實: up ✅
2014-08-24 → 👍 204  👎 55  📊 259  👍比: 78.76%  👎比: 21.24%  多數: up | 真實: up ✅
2014-08-25 → 👍 267  👎 64  📊 331  👍比: 80.66%  👎比: 19.34%  多數: up | 真實: down ❌
2014-08-26 → 👍 289  👎 79  📊 368  👍比: 78.53%  👎比: 21.47%  多數: up | 真實: up ✅
2014-08-27 → 👍 240  👎 61  📊 301  👍比: 79.73%  👎比: 20.27%  多數: up | 真實: down ❌
2014-08-28 → 👍 212  👎 54  📊 266  👍比: 79.70%  👎比: 20.30%  多數: up | 真實: down ❌
2014-08-29 → 👍 213  👎 56  📊 269  👍比: 79.18%  👎比: 20.82%  多數: up | 真實: up ✅
2014-08-30 → 👍 173  👎 37  📊 210  👍比: 82.38%  👎比: 17.62%  多數: up | 真實: up ✅
2014-08-31 → 👍 248  👎 63  📊 311  👍比: 79.74%  👎比: 20.26%  多數: up | 真實: down ❌
2014-09-01 → 👍 330  👎 84  📊 414  👍比: 79.71%  👎比: 20.29%  多數: up | 真實: down ❌
2014-09-02 → 👍 270  👎 8  📊 278  👍比: 97.12%  👎比: 2.88%  多數: up | 真實: up ✅
2014-09-03 → 👍 360  👎 9  📊 369  👍比: 97.56%  👎比: 2.44%  多數: up | 真實: up ✅
2014-09-04 → 👍 643  👎 164  📊 807  👍比: 79.68%  👎比: 20.32%  多數: up | 真實: up ✅
2014-09-05 → 👍 377  👎 79  📊 456  👍比: 82.68%  👎比: 17.32%  多數: up | 真實: down ❌
2014-09-06 → 👍 315  👎 101  📊 416  👍比: 75.72%  👎比: 24.28%  多數: up | 真實: up ✅
2014-09-07 → 👍 269  👎 65  📊 334  👍比: 80.54%  👎比: 19.46%  多數: up | 真實: down ❌
2014-09-08 → 👍 305  👎 18  📊 323  👍比: 94.43%  👎比: 5.57%  多數: up | 真實: up ✅
2014-09-09 → 👍 224  👎 78  📊 302  👍比: 74.17%  👎比: 25.83%  多數: up | 真實: down ❌
2014-09-10 → 👍 296  👎 61  📊 357  👍比: 82.91%  👎比: 17.09%  多數: up | 真實: up ✅
2014-09-11 → 👍 345  👎 100  📊 445  👍比: 77.53%  👎比: 22.47%  多數: up | 真實: up ✅
2014-09-12 → 👍 358  👎 96  📊 454  👍比: 78.85%  👎比: 21.15%  多數: up | 真實: down ❌
